time;V(/vin);V(/vout);
0.102247;5.99887;3.11868;
0.102247;5.99907;3.12444;
0.102248;5.99926;3.13018;
0.102248;5.99943;3.13591;
0.102248;5.99957;3.14163;
0.102248;5.9997;3.14734;
0.102249;5.9998;3.15304;
0.102249;5.99988;3.15873;
0.102249;5.99994;3.16441;
0.10225;5.99998;3.17007;
0.10225;6;3.17573;
0.10225;6;3.18137;
0.102251;5.99997;3.187;
0.102251;5.99992;3.19262;
0.102251;5.99986;3.19823;
0.102251;5.99977;3.20383;
0.102252;5.99966;3.20942;
0.102252;5.99952;3.21499;
0.102252;5.99937;3.22055;
0.102253;5.9992;3.22611;
0.102253;5.999;3.23165;
0.102253;5.99878;3.23717;
0.102254;5.99855;3.24269;
0.102254;5.99829;3.2482;
0.102254;5.998;3.25369;
0.102254;5.9977;3.25918;
0.102255;5.99738;3.26465;
0.102255;5.99703;3.27011;
0.102255;5.99667;3.27555;
0.102256;5.99628;3.28099;
0.102256;5.99587;3.28642;
0.102256;5.99544;3.29183;
0.102257;5.99499;3.29723;
0.102257;5.99452;3.30262;
0.102257;5.99402;3.308;
0.102257;5.99351;3.31336;
0.102258;5.99297;3.31872;
0.102258;5.99241;3.32406;
0.102258;5.99183;3.32939;
0.102259;5.99123;3.33471;
0.102259;5.99061;3.34002;
0.102259;5.98997;3.34531;
0.10226;5.9893;3.3506;
0.10226;5.98862;3.35587;
0.10226;5.98791;3.36113;
0.10226;5.98718;3.36637;
0.102261;5.98643;3.37161;
0.102261;5.98566;3.37683;
0.102261;5.98487;3.38205;
0.102262;5.98406;3.38725;
0.102262;5.98322;3.39243;
0.102262;5.98237;3.39761;
0.102263;5.98149;3.40277;
0.102263;5.98059;3.40792;
0.102263;5.97967;3.41306;
0.102263;5.97873;3.41819;
0.102264;5.97777;3.4233;
0.102264;5.97679;3.42841;
0.102264;5.97578;3.4335;
0.102265;5.97476;3.43858;
0.102265;5.97371;3.44364;
0.102265;5.97264;3.4487;
0.102266;5.97155;3.45374;
0.102266;5.97044;3.45877;
0.102266;5.96931;3.46379;
0.102266;5.96816;3.46879;
0.102267;5.96698;3.47378;
0.102267;5.96579;3.47876;
0.102267;5.96457;3.48373;
0.102268;5.96333;3.48869;
0.102268;5.96207;3.49363;
0.102268;5.96079;3.49856;
0.102269;5.95949;3.50348;
0.102269;5.95817;3.50838;
0.102269;5.95682;3.51328;
0.102269;5.95546;3.51816;
0.10227;5.95407;3.52303;
0.10227;5.95267;3.52788;
0.10227;5.95124;3.53273;
0.102271;5.94979;3.53756;
0.102271;5.94832;3.54237;
0.102271;5.94683;3.54718;
0.102272;5.94531;3.55197;
0.102272;5.94378;3.55675;
0.102272;5.94222;3.56152;
0.102272;5.94065;3.56628;
0.102273;5.93905;3.57102;
0.102273;5.93743;3.57575;
0.102273;5.93579;3.58047;
0.102274;5.93413;3.58517;
0.102274;5.93245;3.58986;
0.102274;5.93075;3.59454;
0.102275;5.92902;3.59921;
0.102275;5.92728;3.60386;
0.102275;5.92551;3.6085;
0.102275;5.92372;3.61313;
0.102276;5.92192;3.61774;
0.102276;5.92009;3.62234;
0.102276;5.91824;3.62693;
0.102277;5.91636;3.63151;
0.102277;5.91447;3.63607;
0.102277;5.91256;3.64062;
0.102278;5.91062;3.64516;
0.102278;5.90867;3.64969;
0.102278;5.90669;3.6542;
0.102278;5.9047;3.6587;
0.102279;5.90268;3.66318;
0.102279;5.90064;3.66765;
0.102279;5.89858;3.67211;
0.10228;5.8965;3.67656;
0.10228;5.8944;3.68099;
0.10228;5.89227;3.68541;
0.102281;5.89013;3.68982;
0.102281;5.88796;3.69421;
0.102281;5.88578;3.69859;
0.102281;5.88357;3.70296;
0.102282;5.88134;3.70732;
0.102282;5.87909;3.71166;
0.102282;5.87682;3.71599;
0.102283;5.87453;3.7203;
0.102283;5.87222;3.7246;
0.102283;5.86989;3.72889;
0.102284;5.86754;3.73317;
0.102284;5.86516;3.73743;
0.102284;5.86277;3.74168;
0.102284;5.86035;3.74591;
0.102285;5.85792;3.75014;
0.102285;5.85546;3.75435;
0.102285;5.85298;3.75854;
0.102286;5.85048;3.76272;
0.102286;5.84797;3.76689;
0.102286;5.84542;3.77105;
0.102287;5.84286;3.77519;
0.102287;5.84028;3.77932;
0.102287;5.83768;3.78343;
0.102287;5.83506;3.78753;
0.102288;5.83241;3.79162;
0.102288;5.82975;3.7957;
0.102288;5.82706;3.79976;
0.102289;5.82436;3.80381;
0.102289;5.82163;3.80784;
0.102289;5.81888;3.81186;
0.10229;5.81611;3.81587;
0.10229;5.81332;3.81986;
0.10229;5.81052;3.82384;
0.10229;5.80769;3.82781;
0.102291;5.80483;3.83176;
0.102291;5.80196;3.8357;
0.102291;5.79907;3.83963;
0.102292;5.79616;3.84354;
0.102292;5.79323;3.84744;
0.102292;5.79027;3.85132;
0.102293;5.7873;3.85519;
0.102293;5.7843;3.85905;
0.102293;5.78129;3.8629;
0.102293;5.77825;3.86673;
0.102294;5.77519;3.87054;
0.102294;5.77212;3.87434;
0.102294;5.76902;3.87813;
0.102295;5.7659;3.88191;
0.102295;5.76276;3.88567;
0.102295;5.7596;3.88942;
0.102296;5.75642;3.89315;
0.102296;5.75322;3.89687;
0.102296;5.75;3.90057;
0.102296;5.74676;3.90427;
0.102297;5.7435;3.90794;
0.102297;5.74022;3.91161;
0.102297;5.73692;3.91526;
0.102298;5.7336;3.9189;
0.102298;5.73025;3.92252;
0.102298;5.72689;3.92613;
0.102299;5.72351;3.92972;
0.102299;5.7201;3.9333;
0.102299;5.71668;3.93687;
0.102299;5.71323;3.94042;
0.1023;5.70977;3.94396;
0.1023;5.70628;3.94748;
0.1023;5.70278;3.95099;
0.102301;5.69925;3.95449;
0.102301;5.69571;3.95797;
0.102301;5.69214;3.96144;
0.102302;5.68855;3.9649;
0.102302;5.68495;3.96834;
0.102302;5.68132;3.97176;
0.102302;5.67767;3.97517;
0.102303;5.67401;3.97857;
0.102303;5.67032;3.98196;
0.102303;5.66661;3.98533;
0.102304;5.66288;3.98868;
0.102304;5.65914;3.99202;
0.102304;5.65537;3.99535;
0.102305;5.65158;3.99866;
0.102305;5.64777;4.00196;
0.102305;5.64395;4.00525;
0.102305;5.6401;4.00852;
0.102306;5.63623;4.01177;
0.102306;5.63234;4.01501;
0.102306;5.62843;4.01824;
0.102307;5.6245;4.02146;
0.102307;5.62056;4.02465;
0.102307;5.61659;4.02784;
0.102308;5.6126;4.03101;
0.102308;5.60859;4.03417;
0.102308;5.60456;4.03731;
0.102308;5.60052;4.04043;
0.102309;5.59645;4.04355;
0.102309;5.59236;4.04665;
0.102309;5.58825;4.04973;
0.10231;5.58413;4.0528;
0.10231;5.57998;4.05586;
0.10231;5.57581;4.0589;
0.102311;5.57163;4.06192;
0.102311;5.56742;4.06494;
0.102311;5.56319;4.06793;
0.102311;5.55895;4.07092;
0.102312;5.55468;4.07389;
0.102312;5.55039;4.07684;
0.102312;5.54609;4.07978;
0.102313;5.54176;4.0827;
0.102313;5.53742;4.08562;
0.102313;5.53306;4.08851;
0.102314;5.52867;4.09139;
0.102314;5.52427;4.09426;
0.102314;5.51984;4.09711;
0.102314;5.5154;4.09995;
0.102315;5.51094;4.10278;
0.102315;5.50646;4.10558;
0.102315;5.50195;4.10838;
0.102316;5.49743;4.11116;
0.102316;5.49289;4.11392;
0.102316;5.48833;4.11667;
0.102317;5.48375;4.11941;
0.102317;5.47915;4.12213;
0.102317;5.47453;4.12484;
0.102317;5.4699;4.12753;
0.102318;5.46524;4.13021;
0.102318;5.46056;4.13287;
0.102318;5.45586;4.13552;
0.102319;5.45115;4.13815;
0.102319;5.44641;4.14077;
0.102319;5.44166;4.14337;
0.10232;5.43688;4.14596;
0.10232;5.43209;4.14854;
0.10232;5.42728;4.1511;
0.10232;5.42245;4.15364;
0.102321;5.4176;4.15617;
0.102321;5.41273;4.15869;
0.102321;5.40784;4.16119;
0.102322;5.40293;4.16368;
0.102322;5.398;4.16615;
0.102322;5.39305;4.1686;
0.102323;5.38809;4.17104;
0.102323;5.3831;4.17347;
0.102323;5.3781;4.17588;
0.102323;5.37307;4.17828;
0.102324;5.36803;4.18066;
0.102324;5.36297;4.18303;
0.102324;5.35789;4.18538;
0.102325;5.35279;4.18772;
0.102325;5.34767;4.19004;
0.102325;5.34253;4.19235;
0.102326;5.33737;4.19464;
0.102326;5.3322;4.19692;
0.102326;5.327;4.19918;
0.102326;5.32179;4.20143;
0.102327;5.31656;4.20367;
0.102327;5.3113;4.20588;
0.102327;5.30603;4.20809;
0.102328;5.30074;4.21028;
0.102328;5.29544;4.21245;
0.102328;5.29011;4.21461;
0.102329;5.28476;4.21675;
0.102329;5.2794;4.21888;
0.102329;5.27402;4.22099;
0.102329;5.26861;4.22309;
0.10233;5.26319;4.22518;
0.10233;5.25775;4.22724;
0.10233;5.2523;4.2293;
0.102331;5.24682;4.23134;
0.102331;5.24132;4.23336;
0.102331;5.23581;4.23537;
0.102332;5.23028;4.23736;
0.102332;5.22472;4.23934;
0.102332;5.21915;4.2413;
0.102332;5.21357;4.24325;
0.102333;5.20796;4.24518;
0.102333;5.20233;4.2471;
0.102333;5.19669;4.249;
0.102334;5.19103;4.25089;
0.102334;5.18535;4.25277;
0.102334;5.17965;4.25462;
0.102335;5.17393;4.25647;
0.102335;5.16819;4.25829;
0.102335;5.16244;4.2601;
0.102335;5.15667;4.2619;
0.102336;5.15088;4.26368;
0.102336;5.14507;4.26545;
0.102336;5.13924;4.2672;
0.102337;5.13339;4.26894;
0.102337;5.12753;4.27066;
0.102337;5.12165;4.27237;
0.102338;5.11575;4.27406;
0.102338;5.10983;4.27573;
0.102338;5.10389;4.27739;
0.102338;5.09794;4.27904;
0.102339;5.09196;4.28067;
0.102339;5.08597;4.28228;
0.102339;5.07996;4.28388;
0.10234;5.07394;4.28547;
0.10234;5.06789;4.28704;
0.10234;5.06183;4.28859;
0.102341;5.05575;4.29013;
0.102341;5.04965;4.29165;
0.102341;5.04353;4.29316;
0.102341;5.03739;4.29466;
0.102342;5.03124;4.29613;
0.102342;5.02507;4.2976;
0.102342;5.01888;4.29904;
0.102343;5.01267;4.30048;
0.102343;5.00645;4.30189;
0.102343;5.00021;4.30329;
0.102344;4.99395;4.30468;
0.102344;4.98767;4.30605;
0.102344;4.98137;4.30741;
0.102344;4.97506;4.30875;
0.102345;4.96873;4.31007;
0.102345;4.96238;4.31138;
0.102345;4.95602;4.31268;
0.102346;4.94963;4.31395;
0.102346;4.94323;4.31522;
0.102346;4.93681;4.31647;
0.102347;4.93038;4.3177;
0.102347;4.92392;4.31892;
0.102347;4.91745;4.32012;
0.102347;4.91096;4.32131;
0.102348;4.90446;4.32248;
0.102348;4.89793;4.32363;
0.102348;4.89139;4.32478;
0.102349;4.88483;4.3259;
0.102349;4.87826;4.32701;
0.102349;4.87166;4.32811;
0.10235;4.86505;4.32919;
0.10235;4.85842;4.33025;
0.10235;4.85178;4.3313;
0.10235;4.84512;4.33233;
0.102351;4.83844;4.33335;
0.102351;4.83174;4.33435;
0.102351;4.82503;4.33534;
0.102352;4.8183;4.33631;
0.102352;4.81155;4.33727;
0.102352;4.80478;4.33821;
0.102353;4.798;4.33913;
0.102353;4.7912;4.34004;
0.102353;4.78438;4.34094;
0.102353;4.77755;4.34182;
0.102354;4.7707;4.34268;
0.102354;4.76383;4.34353;
0.102354;4.75695;4.34436;
0.102355;4.75005;4.34518;
0.102355;4.74313;4.34598;
0.102355;4.73619;4.34677;
0.102356;4.72924;4.34754;
0.102356;4.72227;4.34829;
0.102356;4.71529;4.34904;
0.102356;4.70829;4.34976;
0.102357;4.70127;4.35047;
0.102357;4.69423;4.35116;
0.102357;4.68718;4.35184;
0.102358;4.68011;4.3525;
0.102358;4.67303;4.35315;
0.102358;4.66592;4.35378;
0.102359;4.65881;4.3544;
0.102359;4.65167;4.355;
0.102359;4.64452;4.35559;
0.102359;4.63735;4.35616;
0.10236;4.63017;4.35671;
0.10236;4.62296;4.35725;
0.10236;4.61575;4.35777;
0.102361;4.60851;4.35828;
0.102361;4.60126;4.35878;
0.102361;4.594;4.35925;
0.102362;4.58671;4.35971;
0.102362;4.57941;4.36016;
0.102362;4.5721;4.36059;
0.102362;4.56477;4.36101;
0.102363;4.55742;4.36141;
0.102363;4.55005;4.36179;
0.102363;4.54267;4.36216;
0.102364;4.53528;4.36251;
0.102364;4.52786;4.36285;
0.102364;4.52044;4.36317;
0.102365;4.51299;4.36348;
0.102365;4.50553;4.36377;
0.102365;4.49805;4.36405;
0.102365;4.49056;4.36431;
0.102366;4.48305;4.36455;
0.102366;4.47553;4.36478;
0.102366;4.46799;4.36499;
0.102367;4.46043;4.36519;
0.102367;4.45286;4.36538;
0.102367;4.44527;4.36554;
0.102368;4.43767;4.36569;
0.102368;4.43005;4.36583;
0.102368;4.42241;4.36595;
0.102368;4.41476;4.36606;
0.102369;4.40709;4.36615;
0.102369;4.39941;4.36622;
0.102369;4.39171;4.36628;
0.10237;4.384;4.36632;
0.10237;4.37627;4.36635;
0.10237;4.36852;4.36636;
0.102371;4.36076;4.36636;
0.102371;4.35299;4.36634;
0.102371;4.3452;4.36631;
0.102371;4.33739;4.36626;
0.102372;4.32957;4.36619;
0.102372;4.32173;4.36611;
0.102372;4.31388;4.36601;
0.102373;4.30601;4.3659;
0.102373;4.29812;4.36577;
0.102373;4.29023;4.36563;
0.102374;4.28231;4.36547;
0.102374;4.27438;4.3653;
0.102374;4.26644;4.36511;
0.102374;4.25848;4.3649;
0.102375;4.2505;4.36468;
0.102375;4.24251;4.36445;
0.102375;4.23451;4.36419;
0.102376;4.22649;4.36393;
0.102376;4.21845;4.36364;
0.102376;4.2104;4.36335;
0.102377;4.20234;4.36303;
0.102377;4.19426;4.3627;
0.102377;4.18616;4.36236;
0.102377;4.17805;4.362;
0.102378;4.16993;4.36162;
0.102378;4.16179;4.36123;
0.102378;4.15364;4.36082;
0.102379;4.14547;4.3604;
0.102379;4.13728;4.35997;
0.102379;4.12908;4.35951;
0.10238;4.12087;4.35904;
0.10238;4.11264;4.35856;
0.10238;4.1044;4.35806;
0.10238;4.09615;4.35754;
0.102381;4.08787;4.35701;
0.102381;4.07959;4.35647;
0.102381;4.07129;4.35591;
0.102382;4.06297;4.35533;
0.102382;4.05464;4.35474;
0.102382;4.0463;4.35413;
0.102383;4.03794;4.35351;
0.102383;4.02957;4.35287;
0.102383;4.02118;4.35221;
0.102383;4.01278;4.35154;
0.102384;4.00437;4.35086;
0.102384;3.99594;4.35016;
0.102384;3.98749;4.34944;
0.102385;3.97904;4.34871;
0.102385;3.97056;4.34796;
0.102385;3.96208;4.3472;
0.102386;3.95358;4.34642;
0.102386;3.94506;4.34563;
0.102386;3.93653;4.34482;
0.102386;3.92799;4.344;
0.102387;3.91944;4.34316;
0.102387;3.91087;4.3423;
0.102387;3.90228;4.34143;
0.102388;3.89368;4.34054;
0.102388;3.88507;4.33964;
0.102388;3.87645;4.33873;
0.102389;3.86781;4.33779;
0.102389;3.85915;4.33685;
0.102389;3.85049;4.33588;
0.102389;3.84181;4.3349;
0.10239;3.83311;4.33391;
0.10239;3.8244;4.3329;
0.10239;3.81568;4.33188;
0.102391;3.80695;4.33084;
0.102391;3.7982;4.32978;
0.102391;3.78944;4.32871;
0.102392;3.78066;4.32762;
0.102392;3.77187;4.32652;
0.102392;3.76307;4.3254;
0.102392;3.75426;4.32427;
0.102393;3.74543;4.32312;
0.102393;3.73659;4.32196;
0.102393;3.72773;4.32078;
0.102394;3.71886;4.31959;
0.102394;3.70998;4.31838;
0.102394;3.70108;4.31716;
0.102395;3.69218;4.31592;
0.102395;3.68325;4.31466;
0.102395;3.67432;4.31339;
0.102395;3.66537;4.3121;
0.102396;3.65641;4.3108;
0.102396;3.64744;4.30949;
0.102396;3.63845;4.30816;
0.102397;3.62945;4.30681;
0.102397;3.62044;4.30545;
0.102397;3.61142;4.30407;
0.102398;3.60238;4.30268;
0.102398;3.59333;4.30127;
0.102398;3.58426;4.29984;
0.102398;3.57519;4.2984;
0.102399;3.5661;4.29695;
0.102399;3.557;4.29548;
0.102399;3.54788;4.294;
0.1024;3.53875;4.2925;
0.1024;3.52961;4.29098;
0.1024;3.52046;4.28945;
0.102401;3.5113;4.28791;
0.102401;3.50212;4.28634;
0.102401;3.49293;4.28477;
0.102401;3.48373;4.28318;
0.102402;3.47452;4.28157;
0.102402;3.46529;4.27995;
0.102402;3.45605;4.27831;
0.102403;3.4468;4.27666;
0.102403;3.43754;4.27499;
0.102403;3.42826;4.27331;
0.102404;3.41897;4.27161;
0.102404;3.40967;4.2699;
0.102404;3.40036;4.26817;
0.102404;3.39104;4.26643;
0.102405;3.3817;4.26467;
0.102405;3.37235;4.2629;
0.102405;3.36299;4.26111;
0.102406;3.35362;4.2593;
0.102406;3.34423;4.25749;
0.102406;3.33484;4.25565;
0.102407;3.32543;4.2538;
0.102407;3.31601;4.25194;
0.102407;3.30658;4.25006;
0.102407;3.29714;4.24816;
0.102408;3.28768;4.24625;
0.102408;3.27822;4.24433;
0.102408;3.26874;4.24239;
0.102409;3.25925;4.24044;
0.102409;3.24975;4.23847;
0.102409;3.24023;4.23648;
0.10241;3.23071;4.23448;
0.10241;3.22117;4.23247;
0.10241;3.21162;4.23043;
0.10241;3.20207;4.22839;
0.102411;3.1925;4.22633;
0.102411;3.18291;4.22425;
0.102411;3.17332;4.22216;
0.102412;3.16372;4.22006;
0.102412;3.1541;4.21794;
0.102412;3.14448;4.2158;
0.102413;3.13484;4.21365;
0.102413;3.12519;4.21149;
0.102413;3.11553;4.20931;
0.102413;3.10586;4.20711;
0.102414;3.09618;4.2049;
0.102414;3.08648;4.20268;
0.102414;3.07678;4.20044;
0.102415;3.06706;4.19818;
0.102415;3.05734;4.19591;
0.102415;3.0476;4.19363;
0.102416;3.03785;4.19133;
0.102416;3.02809;4.18902;
0.102416;3.01833;4.18669;
0.102416;3.00855;4.18434;
0.102417;2.99876;4.18198;
0.102417;2.98895;4.17961;
0.102417;2.97914;4.17722;
0.102418;2.96932;4.17482;
0.102418;2.95949;4.1724;
0.102418;2.94964;4.16997;
0.102419;2.93979;4.16752;
0.102419;2.92993;4.16505;
0.102419;2.92005;4.16258;
0.102419;2.91017;4.16008;
0.10242;2.90027;4.15758;
0.10242;2.89036;4.15506;
0.10242;2.88045;4.15252;
0.102421;2.87052;4.14997;
0.102421;2.86059;4.1474;
0.102421;2.85064;4.14482;
0.102422;2.84068;4.14222;
0.102422;2.83071;4.13961;
0.102422;2.82074;4.13699;
0.102422;2.81075;4.13435;
0.102423;2.80075;4.13169;
0.102423;2.79075;4.12902;
0.102423;2.78073;4.12634;
0.102424;2.7707;4.12364;
0.102424;2.76067;4.12093;
0.102424;2.75062;4.1182;
0.102425;2.74056;4.11546;
0.102425;2.7305;4.1127;
0.102425;2.72042;4.10993;
0.102425;2.71034;4.10714;
0.102426;2.70024;4.10434;
0.102426;2.69014;4.10153;
0.102426;2.68002;4.0987;
0.102427;2.6699;4.09585;
0.102427;2.65977;4.09299;
0.102427;2.64962;4.09012;
0.102428;2.63947;4.08723;
0.102428;2.62931;4.08433;
0.102428;2.61914;4.08141;
0.102428;2.60896;4.07848;
0.102429;2.59877;4.07553;
0.102429;2.58857;4.07257;
0.102429;2.57837;4.0696;
0.10243;2.56815;4.06661;
0.10243;2.55792;4.0636;
0.10243;2.54769;4.06058;
0.102431;2.53744;4.05755;
0.102431;2.52719;4.0545;
0.102431;2.51693;4.05144;
0.102431;2.50666;4.04837;
0.102432;2.49638;4.04528;
0.102432;2.48609;4.04217;
0.102432;2.47579;4.03905;
0.102433;2.46549;4.03592;
0.102433;2.45517;4.03277;
0.102433;2.44485;4.02961;
0.102434;2.43451;4.02643;
0.102434;2.42417;4.02324;
0.102434;2.41382;4.02003;
0.102434;2.40346;4.01681;
0.102435;2.3931;4.01358;
0.102435;2.38272;4.01033;
0.102435;2.37234;4.00707;
0.102436;2.36195;4.00379;
0.102436;2.35154;4.0005;
0.102436;2.34114;3.9972;
0.102437;2.33072;3.99388;
0.102437;2.32029;3.99055;
0.102437;2.30986;3.9872;
0.102437;2.29942;3.98384;
0.102438;2.28897;3.98046;
0.102438;2.27851;3.97707;
0.102438;2.26804;3.97367;
0.102439;2.25757;3.97025;
0.102439;2.24708;3.96682;
0.102439;2.23659;3.96337;
0.10244;2.22609;3.95991;
0.10244;2.21559;3.95643;
0.10244;2.20507;3.95294;
0.10244;2.19455;3.94944;
0.102441;2.18402;3.94593;
0.102441;2.17348;3.94239;
0.102441;2.16294;3.93885;
0.102442;2.15239;3.93529;
0.102442;2.14182;3.93172;
0.102442;2.13126;3.92813;
0.102443;2.12068;3.92453;
0.102443;2.1101;3.92092;
0.102443;2.09951;3.91729;
0.102443;2.08891;3.91364;
0.102444;2.0783;3.90999;
0.102444;2.06769;3.90632;
0.102444;2.05707;3.90263;
0.102445;2.04644;3.89894;
0.102445;2.0358;3.89522;
0.102445;2.02516;3.8915;
0.102446;2.01451;3.88776;
0.102446;2.00386;3.88401;
0.102446;1.99319;3.88024;
0.102446;1.98252;3.87646;
0.102447;1.97184;3.87266;
0.102447;1.96116;3.86885;
0.102447;1.95047;3.86503;
0.102448;1.93977;3.8612;
0.102448;1.92906;3.85735;
0.102448;1.91835;3.85348;
0.102449;1.90763;3.84961;
0.102449;1.8969;3.84571;
0.102449;1.88617;3.84181;
0.102449;1.87543;3.83789;
0.10245;1.86468;3.83396;
0.10245;1.85393;3.83001;
0.10245;1.84317;3.82606;
0.102451;1.8324;3.82208;
0.102451;1.82163;3.8181;
0.102451;1.81085;3.8141;
0.102452;1.80007;3.81008;
0.102452;1.78928;3.80606;
0.102452;1.77848;3.80202;
0.102452;1.76767;3.79796;
0.102453;1.75686;3.7939;
0.102453;1.74604;3.78981;
0.102453;1.73522;3.78572;
0.102454;1.72439;3.78161;
0.102454;1.71356;3.77749;
0.102454;1.70271;3.77336;
0.102455;1.69187;3.76921;
0.102455;1.68101;3.76505;
0.102455;1.67015;3.76087;
0.102455;1.65929;3.75669;
0.102456;1.64842;3.75248;
0.102456;1.63754;3.74827;
0.102456;1.62665;3.74404;
0.102457;1.61577;3.7398;
0.102457;1.60487;3.73554;
0.102457;1.59397;3.73128;
0.102458;1.58306;3.727;
0.102458;1.57215;3.7227;
0.102458;1.56124;3.71839;
0.102458;1.55031;3.71407;
0.102459;1.53938;3.70974;
0.102459;1.52845;3.70539;
0.102459;1.51751;3.70103;
0.10246;1.50657;3.69666;
0.10246;1.49562;3.69227;
0.10246;1.48466;3.68787;
0.102461;1.4737;3.68346;
0.102461;1.46273;3.67903;
0.102461;1.45176;3.67459;
0.102461;1.44079;3.67014;
0.102462;1.42981;3.66567;
0.102462;1.41882;3.6612;
0.102462;1.40783;3.65671;
0.102463;1.39683;3.6522;
0.102463;1.38583;3.64768;
0.102463;1.37482;3.64315;
0.102464;1.36381;3.63861;
0.102464;1.3528;3.63405;
0.102464;1.34177;3.62949;
0.102464;1.33075;3.6249;
0.102465;1.31972;3.62031;
0.102465;1.30868;3.6157;
0.102465;1.29764;3.61108;
0.102466;1.2866;3.60645;
0.102466;1.27555;3.6018;
0.102466;1.2645;3.59714;
0.102467;1.25344;3.59247;
0.102467;1.24238;3.58779;
0.102467;1.23131;3.58309;
0.102467;1.22024;3.57838;
0.102468;1.20916;3.57366;
0.102468;1.19808;3.56892;
0.102468;1.187;3.56417;
0.102469;1.17591;3.55941;
0.102469;1.16482;3.55464;
0.102469;1.15372;3.54985;
0.10247;1.14262;3.54505;
0.10247;1.13152;3.54024;
0.10247;1.12041;3.53542;
0.10247;1.10929;3.53058;
0.102471;1.09818;3.52573;
0.102471;1.08706;3.52087;
0.102471;1.07593;3.516;
0.102472;1.0648;3.51111;
0.102472;1.05367;3.50621;
0.102472;1.04254;3.5013;
0.102473;1.0314;3.49638;
0.102473;1.02025;3.49144;
0.102473;1.00911;3.48649;
0.102473;0.997956;3.48153;
0.102474;0.986803;3.47656;
0.102474;0.975645;3.47157;
0.102474;0.964484;3.46658;
0.102475;0.95332;3.46157;
0.102475;0.942152;3.45654;
0.102475;0.930981;3.45151;
0.102476;0.919806;3.44646;
0.102476;0.908629;3.4414;
0.102476;0.897448;3.43633;
0.102476;0.886264;3.43125;
0.102477;0.875077;3.42615;
0.102477;0.863886;3.42104;
0.102477;0.852693;3.41592;
0.102478;0.841496;3.41079;
0.102478;0.830297;3.40564;
0.102478;0.819095;3.40049;
0.102479;0.807889;3.39532;
0.102479;0.796681;3.39014;
0.102479;0.78547;3.38494;
0.102479;0.774256;3.37974;
0.10248;0.76304;3.37452;
0.10248;0.75182;3.36929;
0.10248;0.740599;3.36405;
0.102481;0.729374;3.3588;
0.102481;0.718147;3.35354;
0.102481;0.706917;3.34826;
0.102482;0.695685;3.34297;
0.102482;0.68445;3.33767;
0.102482;0.673213;3.33236;
0.102482;0.661974;3.32703;
0.102483;0.650732;3.3217;
0.102483;0.639488;3.31635;
0.102483;0.628241;3.31099;
0.102484;0.616992;3.30562;
0.102484;0.605742;3.30024;
0.102484;0.594489;3.29484;
0.102485;0.583233;3.28943;
0.102485;0.571976;3.28402;
0.102485;0.560717;3.27859;
0.102485;0.549456;3.27314;
0.102486;0.538193;3.26769;
0.102486;0.526928;3.26223;
0.102486;0.515661;3.25675;
0.102487;0.504392;3.25126;
0.102487;0.493121;3.24576;
0.102487;0.481849;3.24025;
0.102488;0.470575;3.23473;
0.102488;0.459299;3.22919;
0.102488;0.448022;3.22365;
0.102488;0.436743;3.21809;
0.102489;0.425462;3.21252;
0.102489;0.41418;3.20694;
0.102489;0.402897;3.20135;
0.10249;0.391612;3.19575;
0.10249;0.380326;3.19014;
0.10249;0.369038;3.18451;
0.102491;0.357749;3.17887;
0.102491;0.346459;3.17323;
0.102491;0.335167;3.16757;
0.102491;0.323875;3.1619;
0.102492;0.312581;3.15621;
0.102492;0.301286;3.15052;
0.102492;0.28999;3.14482;
0.102493;0.278693;3.1391;
0.102493;0.267395;3.13338;
0.102493;0.256096;3.12764;
0.102494;0.244796;3.12189;
0.102494;0.233495;3.11613;
0.102494;0.222194;3.11036;
0.102494;0.210891;3.10458;
0.102495;0.199588;3.09879;
0.102495;0.188284;3.09298;
0.102495;0.17698;3.08717;
0.102496;0.165675;3.08134;
0.102496;0.154369;3.0755;
0.102496;0.143063;3.06966;
0.102497;0.131756;3.0638;
0.102497;0.120449;3.05793;
0.102497;0.109141;3.05205;
0.102497;0.097833;3.04616;
0.102498;0.0865246;3.04025;
0.102498;0.0752159;3.03434;
0.102498;0.0639069;3.02842;
0.102499;0.0525977;3.02248;
0.102499;0.0412883;3.01654;
0.102499;0.0299788;3.01058;
0.1025;0.0186692;3.00462;
0.1025;0.00735946;2.99864;
0.1025;-0.00395027;2.99265;
0.1025;-0.01526;2.98665;
0.102501;-0.0265697;2.98064;
0.102501;-0.0378792;2.97462;
0.102501;-0.0491887;2.96859;
0.102502;-0.0604979;2.96255;
0.102502;-0.071807;2.9565;
0.102502;-0.0831157;2.95044;
0.102503;-0.0944242;2.94437;
0.102503;-0.105732;2.93828;
0.102503;-0.11704;2.93219;
0.102503;-0.128348;2.92609;
0.102504;-0.139654;2.91997;
0.102504;-0.150961;2.91385;
0.102504;-0.162267;2.90771;
0.102505;-0.173572;2.90157;
0.102505;-0.184877;2.89541;
0.102505;-0.196181;2.88925;
0.102506;-0.207484;2.88307;
0.102506;-0.218787;2.87688;
0.102506;-0.230089;2.87069;
0.102506;-0.24139;2.86448;
0.102507;-0.25269;2.85827;
0.102507;-0.263989;2.85204;
0.102507;-0.275287;2.8458;
0.102508;-0.286585;2.83955;
0.102508;-0.297881;2.8333;
0.102508;-0.309176;2.82703;
