time;V(/vd);V(/vrsh);
0.102583;1.57537;0.841089;
0.102586;1.57527;0.840998;
0.102589;1.57517;0.840904;
0.102592;1.57506;0.840807;
0.102595;1.57495;0.840707;
0.102598;1.57484;0.840604;
0.102601;1.57472;0.840497;
0.102604;1.5746;0.840387;
0.102607;1.57448;0.840274;
0.10261;1.57435;0.840158;
0.102613;1.57422;0.840039;
0.102616;1.57409;0.839916;
0.102619;1.57395;0.83979;
0.102622;1.57381;0.839661;
0.102625;1.57366;0.839529;
0.102628;1.57351;0.839394;
0.102631;1.57336;0.839255;
0.102634;1.57321;0.839113;
0.102637;1.57305;0.838969;
0.10264;1.57289;0.83882;
0.102643;1.57272;0.838669;
0.102646;1.57255;0.838515;
0.102649;1.57238;0.838357;
0.102652;1.5722;0.838196;
0.102655;1.57202;0.838032;
0.102658;1.57184;0.837865;
0.102661;1.57165;0.837694;
0.102664;1.57146;0.837521;
0.102667;1.57127;0.837344;
0.10267;1.57107;0.837164;
0.102673;1.57087;0.836981;
0.102676;1.57066;0.836794;
0.102679;1.57046;0.836605;
0.102682;1.57025;0.836412;
0.102685;1.57003;0.836216;
0.102688;1.56981;0.836017;
0.102691;1.56959;0.835815;
0.102694;1.56937;0.83561;
0.102697;1.56914;0.835401;
0.1027;1.5689;0.835189;
0.102703;1.56867;0.834974;
0.102706;1.56843;0.834756;
0.102709;1.56819;0.834535;
0.102712;1.56794;0.83431;
0.102715;1.56769;0.834083;
0.102718;1.56744;0.833852;
0.102721;1.56718;0.833618;
0.102724;1.56692;0.833381;
0.102727;1.56666;0.83314;
0.10273;1.56639;0.832897;
0.102733;1.56612;0.83265;
0.102736;1.56585;0.8324;
0.102739;1.56557;0.832147;
0.102742;1.56529;0.831891;
0.102745;1.565;0.831632;
0.102748;1.56472;0.831369;
0.102751;1.56442;0.831103;
0.102754;1.56413;0.830835;
0.102757;1.56383;0.830563;
0.10276;1.56353;0.830287;
0.102763;1.56322;0.830009;
0.102766;1.56292;0.829728;
0.102769;1.5626;0.829443;
0.102772;1.56229;0.829155;
0.102775;1.56197;0.828864;
0.102778;1.56165;0.82857;
0.102781;1.56132;0.828273;
0.102784;1.56099;0.827973;
0.102787;1.56066;0.827669;
0.10279;1.56032;0.827362;
0.102793;1.55998;0.827053;
0.102796;1.55964;0.82674;
0.102799;1.55929;0.826423;
0.102802;1.55894;0.826104;
0.102805;1.55859;0.825782;
0.102808;1.55823;0.825456;
0.102811;1.55787;0.825127;
0.102814;1.55751;0.824796;
0.102817;1.55714;0.824461;
0.10282;1.55677;0.824122;
0.102823;1.55639;0.823781;
0.102826;1.55601;0.823437;
0.102829;1.55563;0.823089;
0.102832;1.55525;0.822739;
0.102835;1.55486;0.822385;
0.102838;1.55447;0.822028;
0.102841;1.55407;0.821668;
0.102844;1.55368;0.821305;
0.102847;1.55327;0.820938;
0.10285;1.55287;0.820569;
0.102853;1.55246;0.820196;
0.102856;1.55205;0.819821;
0.102859;1.55163;0.819442;
0.102862;1.55121;0.81906;
0.102865;1.55079;0.818675;
0.102868;1.55036;0.818287;
0.102871;1.54993;0.817895;
0.102874;1.5495;0.817501;
0.102877;1.54907;0.817104;
0.10288;1.54863;0.816703;
0.102883;1.54818;0.816299;
0.102886;1.54774;0.815892;
0.102889;1.54729;0.815483;
0.102892;1.54683;0.815069;
0.102895;1.54638;0.814653;
0.102898;1.54592;0.814234;
0.102901;1.54545;0.813812;
0.102904;1.54499;0.813386;
0.102907;1.54451;0.812958;
0.10291;1.54404;0.812526;
0.102913;1.54356;0.812091;
0.102916;1.54308;0.811654;
0.102919;1.5426;0.811213;
0.102922;1.54211;0.810769;
0.102925;1.54162;0.810322;
0.102928;1.54113;0.809871;
0.102931;1.54063;0.809418;
0.102934;1.54013;0.808962;
0.102937;1.53962;0.808502;
0.10294;1.53912;0.80804;
0.102943;1.5386;0.807574;
0.102946;1.53809;0.807105;
0.102949;1.53757;0.806634;
0.102952;1.53705;0.806159;
0.102955;1.53653;0.805681;
0.102958;1.536;0.8052;
0.102961;1.53547;0.804716;
0.102964;1.53493;0.804229;
0.102967;1.53439;0.803739;
0.10297;1.53385;0.803246;
0.102973;1.53331;0.802749;
0.102976;1.53276;0.80225;
0.102979;1.53221;0.801748;
0.102982;1.53165;0.801242;
0.102985;1.53109;0.800734;
0.102988;1.53053;0.800222;
0.102991;1.52996;0.799707;
0.102994;1.5294;0.79919;
0.102997;1.52882;0.798669;
0.103;1.52825;0.798145;
0.103003;1.52767;0.797618;
0.103006;1.52709;0.797089;
0.103009;1.5265;0.796556;
0.103012;1.52591;0.79602;
0.103015;1.52532;0.795481;
0.103018;1.52473;0.794939;
0.103021;1.52413;0.794394;
0.103024;1.52352;0.793846;
0.103027;1.52292;0.793295;
0.10303;1.52231;0.792741;
0.103033;1.5217;0.792184;
0.103036;1.52108;0.791623;
0.103039;1.52046;0.79106;
0.103042;1.51984;0.790494;
0.103045;1.51922;0.789925;
0.103048;1.51859;0.789353;
0.103051;1.51795;0.788777;
0.103054;1.51732;0.788199;
0.103057;1.51668;0.787618;
0.10306;1.51604;0.787034;
0.103063;1.51539;0.786446;
0.103066;1.51474;0.785856;
0.103069;1.51409;0.785263;
0.103072;1.51343;0.784667;
0.103075;1.51278;0.784068;
0.103078;1.51211;0.783465;
0.103081;1.51145;0.78286;
0.103084;1.51078;0.782252;
0.103087;1.51011;0.781641;
0.10309;1.50943;0.781027;
0.103093;1.50875;0.780409;
0.103096;1.50807;0.779789;
0.103099;1.50739;0.779166;
0.103102;1.5067;0.77854;
0.103105;1.50601;0.777911;
0.103108;1.50531;0.777279;
0.103111;1.50461;0.776644;
0.103114;1.50391;0.776006;
0.103117;1.50321;0.775365;
0.10312;1.5025;0.774721;
0.103123;1.50179;0.774074;
0.103126;1.50107;0.773425;
0.103129;1.50035;0.772772;
0.103132;1.49963;0.772116;
0.103135;1.49891;0.771458;
0.103138;1.49818;0.770796;
0.103141;1.49745;0.770131;
0.103144;1.49671;0.769464;
0.103147;1.49598;0.768793;
0.10315;1.49523;0.76812;
0.103153;1.49449;0.767444;
0.103156;1.49374;0.766765;
0.103159;1.49299;0.766082;
0.103162;1.49224;0.765397;
0.103165;1.49148;0.764709;
0.103168;1.49072;0.764018;
0.103171;1.48996;0.763325;
0.103174;1.48919;0.762628;
0.103177;1.48842;0.761928;
0.10318;1.48765;0.761226;
0.103183;1.48687;0.76052;
0.103186;1.48609;0.759812;
0.103189;1.48531;0.7591;
0.103192;1.48452;0.758386;
0.103195;1.48373;0.757669;
0.103198;1.48294;0.756949;
0.103201;1.48214;0.756226;
0.103204;1.48134;0.7555;
0.103207;1.48054;0.754772;
0.10321;1.47973;0.75404;
0.103213;1.47892;0.753306;
0.103216;1.47811;0.752568;
0.103219;1.4773;0.751828;
0.103222;1.47648;0.751085;
0.103225;1.47566;0.750339;
0.103228;1.47483;0.74959;
0.103231;1.474;0.748838;
0.103234;1.47317;0.748084;
0.103237;1.47234;0.747326;
0.10324;1.4715;0.746566;
0.103243;1.47066;0.745803;
0.103246;1.46981;0.745037;
0.103249;1.46897;0.744268;
0.103252;1.46812;0.743496;
0.103255;1.46726;0.742722;
0.103258;1.4664;0.741945;
0.103261;1.46554;0.741164;
0.103264;1.46468;0.740381;
0.103267;1.46381;0.739595;
0.10327;1.46295;0.738807;
0.103273;1.46207;0.738015;
0.103276;1.4612;0.737221;
0.103279;1.46032;0.736424;
0.103282;1.45944;0.735623;
0.103285;1.45855;0.734821;
0.103288;1.45766;0.734015;
0.103291;1.45677;0.733207;
0.103294;1.45588;0.732395;
0.103297;1.45498;0.731581;
0.1033;1.45408;0.730764;
0.103303;1.45317;0.729945;
0.103306;1.45226;0.729122;
0.103309;1.45135;0.728297;
0.103312;1.45044;0.727469;
0.103315;1.44952;0.726638;
0.103318;1.4486;0.725804;
0.103321;1.44768;0.724968;
0.103324;1.44675;0.724129;
0.103327;1.44583;0.723287;
0.10333;1.44489;0.722442;
0.103333;1.44396;0.721594;
0.103336;1.44302;0.720744;
0.103339;1.44208;0.719891;
0.103342;1.44113;0.719035;
0.103345;1.44019;0.718177;
0.103348;1.43923;0.717316;
0.103351;1.43828;0.716451;
0.103354;1.43732;0.715585;
0.103357;1.43636;0.714715;
0.10336;1.4354;0.713843;
0.103363;1.43443;0.712968;
0.103366;1.43346;0.71209;
0.103369;1.43249;0.711209;
0.103372;1.43152;0.710326;
0.103375;1.43054;0.70944;
0.103378;1.42956;0.708552;
0.103381;1.42857;0.70766;
0.103384;1.42758;0.706766;
0.103387;1.42659;0.705869;
0.10339;1.4256;0.70497;
0.103393;1.4246;0.704068;
0.103396;1.4236;0.703163;
0.103399;1.4226;0.702255;
0.103402;1.42159;0.701345;
0.103405;1.42058;0.700432;
0.103408;1.41957;0.699516;
0.103411;1.41855;0.698597;
0.103414;1.41754;0.697676;
0.103417;1.41651;0.696753;
0.10342;1.41549;0.695826;
0.103423;1.41446;0.694897;
0.103426;1.41343;0.693965;
0.103429;1.4124;0.693031;
0.103432;1.41136;0.692094;
0.103435;1.41032;0.691154;
0.103438;1.40928;0.690211;
0.103441;1.40824;0.689266;
0.103444;1.40719;0.688319;
0.103447;1.40614;0.687368;
0.10345;1.40508;0.686415;
0.103453;1.40402;0.68546;
0.103456;1.40296;0.684501;
0.103459;1.4019;0.68354;
0.103462;1.40083;0.682577;
0.103465;1.39976;0.681611;
0.103468;1.39869;0.680642;
0.103471;1.39762;0.67967;
0.103474;1.39654;0.678696;
0.103477;1.39546;0.67772;
0.10348;1.39437;0.676741;
0.103483;1.39328;0.675759;
0.103486;1.39219;0.674774;
0.103489;1.3911;0.673787;
0.103492;1.39;0.672798;
0.103495;1.38891;0.671805;
0.103498;1.3878;0.670811;
0.103501;1.3867;0.669813;
0.103504;1.38559;0.668813;
0.103507;1.38448;0.667811;
0.10351;1.38337;0.666805;
0.103513;1.38225;0.665798;
0.103516;1.38113;0.664788;
0.103519;1.38001;0.663775;
0.103522;1.37888;0.662759;
0.103525;1.37775;0.661741;
0.103528;1.37662;0.660721;
0.103531;1.37549;0.659698;
0.103534;1.37435;0.658672;
0.103537;1.37321;0.657644;
0.10354;1.37207;0.656614;
0.103543;1.37092;0.655581;
0.103546;1.36977;0.654545;
0.103549;1.36862;0.653507;
0.103552;1.36747;0.652466;
0.103555;1.36631;0.651423;
0.103558;1.36515;0.650377;
0.103561;1.36398;0.649329;
0.103564;1.36282;0.648278;
0.103567;1.36165;0.647225;
0.10357;1.36048;0.646169;
0.103573;1.3593;0.645111;
0.103576;1.35813;0.64405;
0.103579;1.35694;0.642987;
0.103582;1.35576;0.641921;
0.103585;1.35458;0.640853;
0.103588;1.35339;0.639782;
0.103591;1.35219;0.638709;
0.103594;1.351;0.637633;
0.103597;1.3498;0.636555;
0.1036;1.3486;0.635475;
0.103603;1.3474;0.634392;
0.103606;1.34619;0.633306;
0.103609;1.34498;0.632219;
0.103612;1.34377;0.631128;
0.103615;1.34256;0.630036;
0.103618;1.34134;0.62894;
0.103621;1.34012;0.627843;
0.103624;1.3389;0.626743;
0.103627;1.33767;0.62564;
0.10363;1.33644;0.624535;
0.103633;1.33521;0.623428;
0.103636;1.33398;0.622318;
0.103639;1.33274;0.621206;
0.103642;1.3315;0.620092;
0.103645;1.33026;0.618975;
0.103648;1.32901;0.617856;
0.103651;1.32776;0.616734;
0.103654;1.32651;0.61561;
0.103657;1.32526;0.614484;
0.10366;1.324;0.613355;
0.103663;1.32274;0.612224;
0.103666;1.32148;0.61109;
0.103669;1.32021;0.609954;
0.103672;1.31895;0.608816;
0.103675;1.31768;0.607675;
0.103678;1.3164;0.606532;
0.103681;1.31513;0.605387;
0.103684;1.31385;0.604239;
0.103687;1.31257;0.603089;
0.10369;1.31128;0.601937;
0.103693;1.31;0.600782;
0.103696;1.30871;0.599625;
0.103699;1.30741;0.598466;
0.103702;1.30612;0.597304;
0.103705;1.30482;0.59614;
0.103708;1.30352;0.594974;
0.103711;1.30222;0.593805;
0.103714;1.30091;0.592635;
0.103717;1.2996;0.591461;
0.10372;1.29829;0.590286;
0.103723;1.29698;0.589108;
0.103726;1.29566;0.587928;
0.103729;1.29434;0.586746;
0.103732;1.29302;0.585561;
0.103735;1.29169;0.584374;
0.103738;1.29037;0.583185;
0.103741;1.28904;0.581994;
0.103744;1.2877;0.5808;
0.103747;1.28637;0.579604;
0.10375;1.28503;0.578406;
0.103753;1.28369;0.577206;
0.103756;1.28234;0.576003;
0.103759;1.281;0.574798;
0.103762;1.27965;0.573591;
0.103765;1.2783;0.572382;
0.103768;1.27694;0.57117;
0.103771;1.27559;0.569957;
0.103774;1.27423;0.568741;
0.103777;1.27286;0.567522;
0.10378;1.2715;0.566302;
0.103783;1.27013;0.565079;
0.103786;1.26876;0.563855;
0.103789;1.26739;0.562628;
0.103792;1.26601;0.561398;
0.103795;1.26463;0.560167;
0.103798;1.26325;0.558934;
0.103801;1.26187;0.557698;
0.103804;1.26048;0.55646;
0.103807;1.2591;0.55522;
0.10381;1.2577;0.553978;
0.103813;1.25631;0.552733;
0.103816;1.25491;0.551487;
0.103819;1.25352;0.550238;
0.103822;1.25211;0.548988;
0.103825;1.25071;0.547735;
0.103828;1.2493;0.54648;
0.103831;1.24789;0.545222;
0.103834;1.24648;0.543963;
0.103837;1.24507;0.542702;
0.10384;1.24365;0.541438;
0.103843;1.24223;0.540173;
0.103846;1.24081;0.538905;
0.103849;1.23938;0.537635;
0.103852;1.23796;0.536363;
0.103855;1.23653;0.535089;
0.103858;1.23509;0.533813;
0.103861;1.23366;0.532535;
0.103864;1.23222;0.531255;
0.103867;1.23078;0.529972;
0.10387;1.22934;0.528688;
0.103873;1.22789;0.527401;
0.103876;1.22644;0.526113;
0.103879;1.22499;0.524822;
0.103882;1.22354;0.52353;
0.103885;1.22209;0.522235;
0.103888;1.22063;0.520938;
0.103891;1.21917;0.51964;
0.103894;1.2177;0.518339;
0.103897;1.21624;0.517036;
0.1039;1.21477;0.515731;
0.103903;1.2133;0.514425;
0.103906;1.21183;0.513116;
0.103909;1.21035;0.511805;
0.103912;1.20887;0.510492;
0.103915;1.20739;0.509177;
0.103918;1.20591;0.507861;
0.103921;1.20442;0.506542;
0.103924;1.20294;0.505221;
0.103927;1.20145;0.503898;
0.10393;1.19995;0.502574;
0.103933;1.19846;0.501247;
0.103936;1.19696;0.499918;
0.103939;1.19546;0.498588;
0.103942;1.19396;0.497255;
0.103945;1.19245;0.495921;
0.103948;1.19094;0.494585;
0.103951;1.18943;0.493246;
0.103954;1.18792;0.491906;
0.103957;1.1864;0.490564;
0.10396;1.18489;0.48922;
0.103963;1.18337;0.487874;
0.103966;1.18184;0.486526;
0.103969;1.18032;0.485176;
0.103972;1.17879;0.483824;
0.103975;1.17726;0.482471;
0.103978;1.17573;0.481115;
0.103981;1.17419;0.479758;
0.103984;1.17266;0.478398;
0.103987;1.17112;0.477037;
0.10399;1.16957;0.475674;
0.103993;1.16803;0.474309;
0.103996;1.16648;0.472943;
0.103999;1.16493;0.471574;
0.104002;1.16338;0.470204;
0.104005;1.16183;0.468831;
0.104008;1.16027;0.467457;
0.104011;1.15871;0.466081;
0.104014;1.15715;0.464703;
0.104017;1.15559;0.463324;
0.10402;1.15402;0.461942;
0.104023;1.15245;0.460559;
0.104026;1.15088;0.459174;
0.104029;1.14931;0.457787;
0.104032;1.14773;0.456399;
0.104035;1.14615;0.455008;
0.104038;1.14457;0.453616;
0.104041;1.14299;0.452222;
0.104044;1.1414;0.450826;
0.104047;1.13981;0.449429;
0.10405;1.13822;0.44803;
0.104053;1.13663;0.446629;
0.104056;1.13504;0.445226;
0.104059;1.13344;0.443821;
0.104062;1.13184;0.442415;
0.104065;1.13024;0.441007;
0.104068;1.12863;0.439597;
0.104071;1.12703;0.438186;
0.104074;1.12542;0.436773;
0.104077;1.12381;0.435358;
0.10408;1.12219;0.433941;
0.104083;1.12057;0.432523;
0.104086;1.11896;0.431103;
0.104089;1.11734;0.429681;
0.104092;1.11571;0.428257;
0.104095;1.11409;0.426832;
0.104098;1.11246;0.425406;
0.104101;1.11083;0.423977;
0.104104;1.1092;0.422547;
0.104107;1.10756;0.421115;
0.10411;1.10592;0.419682;
0.104113;1.10428;0.418247;
0.104116;1.10264;0.41681;
0.104119;1.101;0.415372;
0.104122;1.09935;0.413932;
0.104125;1.0977;0.41249;
0.104128;1.09605;0.411047;
0.104131;1.0944;0.409602;
0.104134;1.09274;0.408155;
0.104137;1.09108;0.406707;
0.10414;1.08942;0.405258;
0.104143;1.08776;0.403806;
0.104146;1.08609;0.402353;
0.104149;1.08442;0.400899;
0.104152;1.08275;0.399443;
0.104155;1.08108;0.397985;
0.104158;1.07941;0.396526;
0.104161;1.07773;0.395066;
0.104164;1.07605;0.393603;
0.104167;1.07437;0.392139;
0.10417;1.07269;0.390674;
0.104173;1.071;0.389207;
0.104176;1.06931;0.387739;
0.104179;1.06762;0.386269;
0.104182;1.06593;0.384797;
0.104185;1.06423;0.383324;
0.104188;1.06253;0.38185;
0.104191;1.06083;0.380374;
0.104194;1.05913;0.378896;
0.104197;1.05743;0.377417;
0.1042;1.05572;0.375937;
0.104203;1.05401;0.374455;
0.104206;1.0523;0.372971;
0.104209;1.05058;0.371486;
0.104212;1.04887;0.37;
0.104215;1.04715;0.368512;
0.104218;1.04543;0.367023;
0.104221;1.04371;0.365532;
0.104224;1.04198;0.36404;
0.104227;1.04025;0.362546;
0.10423;1.03852;0.361051;
0.104233;1.03679;0.359555;
0.104236;1.03506;0.358057;
0.104239;1.03332;0.356558;
0.104242;1.03158;0.355057;
0.104245;1.02984;0.353555;
0.104248;1.02809;0.352051;
0.104251;1.02635;0.350547;
0.104254;1.0246;0.34904;
0.104257;1.02285;0.347533;
0.10426;1.02109;0.346024;
0.104263;1.01934;0.344513;
0.104266;1.01758;0.343002;
0.104269;1.01582;0.341489;
0.104272;1.01406;0.339974;
0.104275;1.01229;0.338459;
0.104278;1.01053;0.336942;
0.104281;1.00876;0.335423;
0.104284;1.00698;0.333904;
0.104287;1.00521;0.332383;
0.10429;1.00343;0.33086;
0.104293;1.00166;0.329337;
0.104296;0.999874;0.327812;
0.104299;0.998091;0.326286;
0.104302;0.996305;0.324758;
0.104305;0.994517;0.32323;
0.104308;0.992726;0.3217;
0.104311;0.990933;0.320168;
0.104314;0.989138;0.318636;
0.104317;0.98734;0.317102;
0.10432;0.98554;0.315567;
0.104323;0.983738;0.314031;
0.104326;0.981933;0.312493;
0.104329;0.980126;0.310955;
0.104332;0.978316;0.309415;
0.104335;0.976505;0.307874;
0.104338;0.97469;0.306331;
0.104341;0.972874;0.304788;
0.104344;0.971055;0.303243;
0.104347;0.969233;0.301697;
0.10435;0.967409;0.30015;
0.104353;0.965583;0.298602;
0.104356;0.963754;0.297053;
0.104359;0.961923;0.295502;
0.104362;0.96009;0.29395;
0.104365;0.958254;0.292398;
0.104368;0.956415;0.290844;
0.104371;0.954575;0.289289;
0.104374;0.952731;0.287732;
0.104377;0.950886;0.286175;
0.10438;0.949037;0.284617;
0.104383;0.947187;0.283057;
0.104386;0.945333;0.281496;
0.104389;0.943478;0.279935;
0.104392;0.94162;0.278372;
0.104395;0.939759;0.276808;
0.104398;0.937896;0.275243;
0.104401;0.93603;0.273677;
0.104404;0.934162;0.27211;
0.104407;0.932291;0.270542;
0.10441;0.930418;0.268973;
0.104413;0.928542;0.267403;
0.104416;0.926664;0.265832;
0.104419;0.924783;0.264259;
0.104422;0.922899;0.262686;
0.104425;0.921013;0.261112;
0.104428;0.919125;0.259537;
0.104431;0.917233;0.25796;
0.104434;0.915339;0.256383;
0.104437;0.913443;0.254805;
0.10444;0.911543;0.253226;
0.104443;0.909641;0.251646;
0.104446;0.907737;0.250065;
0.104449;0.90583;0.248483;
0.104452;0.90392;0.2469;
0.104455;0.902007;0.245316;
0.104458;0.900091;0.243732;
0.104461;0.898173;0.242146;
0.104464;0.896252;0.240559;
0.104467;0.894329;0.238972;
0.10447;0.892402;0.237384;
0.104473;0.890473;0.235794;
0.104476;0.888541;0.234204;
0.104479;0.886606;0.232613;
0.104482;0.884668;0.231021;
0.104485;0.882727;0.229429;
0.104488;0.880784;0.227835;
0.104491;0.878837;0.226241;
0.104494;0.876888;0.224646;
0.104497;0.874935;0.22305;
0.1045;0.87298;0.221453;
0.104503;0.871022;0.219855;
0.104506;0.86906;0.218257;
0.104509;0.867096;0.216658;
0.104512;0.865128;0.215058;
0.104515;0.863158;0.213457;
0.104518;0.861184;0.211856;
0.104521;0.859207;0.210254;
0.104524;0.857227;0.208651;
0.104527;0.855244;0.207047;
0.10453;0.853258;0.205443;
0.104533;0.851268;0.203838;
0.104536;0.849275;0.202232;
0.104539;0.847279;0.200626;
0.104542;0.84528;0.199018;
0.104545;0.843277;0.197411;
0.104548;0.84127;0.195802;
0.104551;0.839261;0.194193;
0.104554;0.837247;0.192583;
0.104557;0.835231;0.190973;
0.10456;0.833211;0.189362;
0.104563;0.831187;0.18775;
0.104566;0.829159;0.186138;
0.104569;0.827128;0.184525;
0.104572;0.825093;0.182912;
0.104575;0.823055;0.181298;
0.104578;0.821013;0.179683;
0.104581;0.818966;0.178068;
0.104584;0.816916;0.176453;
0.104587;0.814863;0.174836;
0.10459;0.812805;0.17322;
0.104593;0.810743;0.171603;
0.104596;0.808677;0.169985;
0.104599;0.806607;0.168367;
0.104602;0.804532;0.166748;
0.104605;0.802454;0.165129;
0.104608;0.800371;0.16351;
0.104611;0.798284;0.16189;
0.104614;0.796192;0.16027;
0.104617;0.794096;0.158649;
0.10462;0.791995;0.157028;
0.104623;0.78989;0.155406;
0.104626;0.78778;0.153784;
0.104629;0.785665;0.152162;
0.104632;0.783546;0.15054;
0.104635;0.781421;0.148917;
0.104638;0.779292;0.147294;
0.104641;0.777157;0.14567;
0.104644;0.775017;0.144046;
0.104647;0.772872;0.142422;
0.10465;0.770722;0.140798;
0.104653;0.768566;0.139174;
0.104656;0.766404;0.137549;
0.104659;0.764237;0.135924;
0.104662;0.762064;0.134299;
0.104665;0.759885;0.132674;
0.104668;0.757701;0.131049;
0.104671;0.75551;0.129423;
0.104674;0.753312;0.127797;
0.104677;0.751109;0.126172;
0.10468;0.748899;0.124546;
0.104683;0.746682;0.12292;
0.104686;0.744458;0.121295;
0.104689;0.742228;0.119669;
0.104692;0.73999;0.118043;
0.104695;0.737745;0.116417;
0.104698;0.735492;0.114792;
0.104701;0.733232;0.113166;
0.104704;0.730964;0.111541;
0.104707;0.728688;0.109915;
0.10471;0.726404;0.10829;
0.104713;0.724111;0.106665;
0.104716;0.72181;0.105041;
0.104719;0.7195;0.103416;
0.104722;0.71718;0.101792;
0.104725;0.714851;0.100168;
0.104728;0.712513;0.098545;
0.104731;0.710164;0.096922;
0.104734;0.707805;0.0952994;
0.104737;0.705436;0.0936773;
0.10474;0.703056;0.0920556;
0.104743;0.700665;0.0904345;
0.104746;0.698262;0.088814;
0.104749;0.695846;0.0871942;
0.104752;0.693419;0.085575;
0.104755;0.690979;0.0839565;
0.104758;0.688526;0.0823389;
0.104761;0.686058;0.080722;
0.104764;0.683577;0.0791061;
0.104767;0.681081;0.077491;
0.10477;0.67857;0.075877;
0.104773;0.676043;0.0742641;
0.104776;0.673499;0.0726523;
0.104779;0.670938;0.0710418;
0.104782;0.66836;0.0694325;
0.104785;0.665762;0.0678246;
0.104788;0.663146;0.0662182;
0.104791;0.660509;0.0646134;
0.104794;0.657851;0.0630101;
0.104797;0.65517;0.0614087;
0.1048;0.652467;0.0598091;
0.104803;0.649739;0.0582115;
0.104806;0.646985;0.056616;
0.104809;0.644205;0.0550228;
0.104812;0.641397;0.053432;
0.104815;0.638558;0.0518438;
0.104818;0.635688;0.0502582;
0.104821;0.632785;0.0486756;
0.104824;0.629847;0.0470961;
0.104827;0.626872;0.04552;
0.10483;0.623857;0.0439474;
0.104833;0.620799;0.0423787;
0.104836;0.617697;0.0408141;
0.104839;0.614547;0.0392539;
0.104842;0.611345;0.0376985;
0.104845;0.608088;0.0361483;
0.104848;0.604772;0.0346037;
0.104851;0.601392;0.0330651;
0.104854;0.597943;0.0315331;
0.104857;0.594419;0.0300082;
0.10486;0.590814;0.0284912;
0.104863;0.58712;0.0269828;
0.104866;0.583329;0.0254837;
0.104869;0.579431;0.023995;
0.104872;0.575415;0.0225179;
0.104875;0.571269;0.0210534;
0.104878;0.566978;0.0196032;
0.104881;0.562525;0.0181689;
0.104884;0.557889;0.0167526;
0.104887;0.553049;0.0153565;
0.10489;0.547975;0.0139835;
0.104893;0.542634;0.012637;
0.104896;0.536988;0.0113208;
0.104899;0.530987;0.0100398;
0.104902;0.524574;0.00879979;
0.104905;0.51768;0.00760767;
0.104908;0.510221;0.00647179;
0.104911;0.502099;0.00540205;
0.104914;0.4932;0.00440982;
0.104917;0.483398;0.0035077;
0.10492;0.472565;0.00270847;
0.104923;0.460591;0.00202327;
0.104926;0.447406;0.00145885;
0.104929;0.433021;0.00101435;
0.104932;0.417514;0.000681837;
0.104935;0.401056;0.000444319;
0.104938;0.383849;0.000281508;
0.104941;0.366092;0.000173672;
0.104944;0.347951;0.000103961;
0.104947;0.329555;5.97682e-05;
0.10495;0.310992;3.20395e-05;
0.104953;0.292323;1.48577e-05;
0.104956;0.273587;4.22515e-06;
0.104959;0.254809;-2.25575e-06;
0.104962;0.236005;-6.23424e-06;
0.104965;0.217184;-8.59988e-06;
0.104968;0.198353;-1.00384e-05;
0.104971;0.179515;-1.08435e-05;
0.104974;0.160673;-1.13227e-05;
0.104977;0.141827;-1.15426e-05;
